chooser,min_score,ask_max,min_seconds_to_close,gate,label,coverage_pass,target_pass,nondegenerate_pass,min_test_accuracy,min_test_coverage,all_markets,all_wins,all_losses,all_base_markets,all_accuracy,all_coverage,all_median_ask,all_median_seconds_to_close,train_markets,train_wins,train_losses,train_base_markets,train_accuracy,train_coverage,train_median_ask,train_median_seconds_to_close,validation_markets,validation_wins,validation_losses,validation_base_markets,validation_accuracy,validation_coverage,validation_median_ask,validation_median_seconds_to_close,holdout_markets,holdout_wins,holdout_losses,holdout_base_markets,holdout_accuracy,holdout_coverage,holdout_median_ask,holdout_median_seconds_to_close
score_mean_book_rv15_drift5,0.7,95.0,120.0,margin_rv15>=0,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=95; sec_to_close>=120; margin_rv15>=0,True,False,False,0.6557377049180327,1.0,304,213,91,307,0.7006578947368421,0.990228013029316,68.0,771.5495,181,131,50,184,0.7237569060773481,0.9836956521739131,67.0,772.066,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,62,42,20,62,0.6774193548387096,1.0,70.0,773.8705
score_mean_book_rv15_drift5,0.7,100.0,120.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=100; sec_to_close>=120,True,False,False,0.6557377049180327,1.0,304,213,91,307,0.7006578947368421,0.990228013029316,68.0,771.5495,181,131,50,184,0.7237569060773481,0.9836956521739131,67.0,772.066,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,62,42,20,62,0.6774193548387096,1.0,70.0,773.8705
score_mean_book_rv15_drift5,0.7,100.0,120.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=100; sec_to_close>=120; spread<=4,True,False,False,0.6557377049180327,1.0,304,213,91,307,0.7006578947368421,0.990228013029316,68.0,771.5495,181,131,50,184,0.7237569060773481,0.9836956521739131,67.0,772.066,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,62,42,20,62,0.6774193548387096,1.0,70.0,773.8705
score_mean_book_rv15_drift5,0.7,100.0,120.0,margin_rv15>=0,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=100; sec_to_close>=120; margin_rv15>=0,True,False,False,0.6557377049180327,1.0,304,213,91,307,0.7006578947368421,0.990228013029316,68.0,771.5495,181,131,50,184,0.7237569060773481,0.9836956521739131,67.0,772.066,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,62,42,20,62,0.6774193548387096,1.0,70.0,773.8705
score_mean_book_rv15_drift5,0.7,90.0,0.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=90; sec_to_close>=0,True,False,False,0.6557377049180327,0.9838709677419355,304,213,91,307,0.7006578947368421,0.990228013029316,68.0,771.5495,182,132,50,184,0.7252747252747253,0.9891304347826086,67.0,771.409,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,61,41,20,62,0.6721311475409836,0.9838709677419355,70.0,774.359
score_mean_book_rv15_drift5,0.7,90.0,0.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=90; sec_to_close>=0; spread<=4,True,False,False,0.6557377049180327,0.9838709677419355,304,213,91,307,0.7006578947368421,0.990228013029316,68.0,771.5495,182,132,50,184,0.7252747252747253,0.9891304347826086,67.0,771.409,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,61,41,20,62,0.6721311475409836,0.9838709677419355,70.0,774.359
score_mean_book_rv15_drift5,0.7,90.0,0.0,margin_rv15>=0,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=90; sec_to_close>=0; margin_rv15>=0,True,False,False,0.6557377049180327,0.9838709677419355,304,213,91,307,0.7006578947368421,0.990228013029316,68.0,771.5495,182,132,50,184,0.7252747252747253,0.9891304347826086,67.0,771.409,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,61,41,20,62,0.6721311475409836,0.9838709677419355,70.0,774.359
score_mean_book_rv15_drift5,0.7,90.0,60.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=90; sec_to_close>=60,True,False,False,0.6557377049180327,0.9838709677419355,303,212,91,307,0.6996699669966997,0.9869706840390879,68.0,771.607,181,131,50,184,0.7237569060773481,0.9836956521739131,67.0,772.066,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,61,41,20,62,0.6721311475409836,0.9838709677419355,70.0,774.359
score_mean_book_rv15_drift5,0.7,90.0,60.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=90; sec_to_close>=60; spread<=4,True,False,False,0.6557377049180327,0.9838709677419355,303,212,91,307,0.6996699669966997,0.9869706840390879,68.0,771.607,181,131,50,184,0.7237569060773481,0.9836956521739131,67.0,772.066,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,61,41,20,62,0.6721311475409836,0.9838709677419355,70.0,774.359
score_mean_book_rv15_drift5,0.7,90.0,60.0,margin_rv15>=0,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=90; sec_to_close>=60; margin_rv15>=0,True,False,False,0.6557377049180327,0.9838709677419355,303,212,91,307,0.6996699669966997,0.9869706840390879,68.0,771.607,181,131,50,184,0.7237569060773481,0.9836956521739131,67.0,772.066,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,61,41,20,62,0.6721311475409836,0.9838709677419355,70.0,774.359
score_mean_book_rv15_drift5,0.7,90.0,120.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=90; sec_to_close>=120,True,False,False,0.6557377049180327,0.9838709677419355,303,212,91,307,0.6996699669966997,0.9869706840390879,68.0,771.607,181,131,50,184,0.7237569060773481,0.9836956521739131,67.0,772.066,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,61,41,20,62,0.6721311475409836,0.9838709677419355,70.0,774.359
score_mean_book_rv15_drift5,0.7,90.0,120.0,spread<=4,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=90; sec_to_close>=120; spread<=4,True,False,False,0.6557377049180327,0.9838709677419355,303,212,91,307,0.6996699669966997,0.9869706840390879,68.0,771.607,181,131,50,184,0.7237569060773481,0.9836956521739131,67.0,772.066,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,61,41,20,62,0.6721311475409836,0.9838709677419355,70.0,774.359
score_mean_book_rv15_drift5,0.7,90.0,120.0,margin_rv15>=0,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.7; ask<=90; sec_to_close>=120; margin_rv15>=0,True,False,False,0.6557377049180327,0.9838709677419355,303,212,91,307,0.6996699669966997,0.9869706840390879,68.0,771.607,181,131,50,184,0.7237569060773481,0.9836956521739131,67.0,772.066,61,40,21,61,0.6557377049180327,1.0,69.0,768.281,61,41,20,62,0.6721311475409836,0.9838709677419355,70.0,774.359
book_p_side,0.6,100.0,0.0,none,choose=book_p_side; book_p_side>=0.6; ask<=100; sec_to_close>=0,True,False,False,0.639344262295082,1.0,307,211,96,307,0.6872964169381107,1.0,63.0,826.268,184,128,56,184,0.6956521739130435,1.0,63.0,825.6885,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,100.0,0.0,spread<=4,choose=book_p_side; book_p_side>=0.6; ask<=100; sec_to_close>=0; spread<=4,True,False,False,0.639344262295082,1.0,307,211,96,307,0.6872964169381107,1.0,63.0,826.268,184,128,56,184,0.6956521739130435,1.0,63.0,825.6885,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,100.0,60.0,none,choose=book_p_side; book_p_side>=0.6; ask<=100; sec_to_close>=60,True,False,False,0.639344262295082,1.0,307,211,96,307,0.6872964169381107,1.0,63.0,826.268,184,128,56,184,0.6956521739130435,1.0,63.0,825.6885,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,100.0,60.0,spread<=4,choose=book_p_side; book_p_side>=0.6; ask<=100; sec_to_close>=60; spread<=4,True,False,False,0.639344262295082,1.0,307,211,96,307,0.6872964169381107,1.0,63.0,826.268,184,128,56,184,0.6956521739130435,1.0,63.0,825.6885,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,90.0,0.0,none,choose=book_p_side; book_p_side>=0.6; ask<=90; sec_to_close>=0,True,False,False,0.639344262295082,1.0,306,210,96,307,0.6862745098039216,0.996742671009772,63.0,826.4259999999999,183,127,56,184,0.6939890710382514,0.9945652173913043,63.0,825.773,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,90.0,0.0,spread<=4,choose=book_p_side; book_p_side>=0.6; ask<=90; sec_to_close>=0; spread<=4,True,False,False,0.639344262295082,1.0,306,210,96,307,0.6862745098039216,0.996742671009772,63.0,826.4259999999999,183,127,56,184,0.6939890710382514,0.9945652173913043,63.0,825.773,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,90.0,60.0,none,choose=book_p_side; book_p_side>=0.6; ask<=90; sec_to_close>=60,True,False,False,0.639344262295082,1.0,306,210,96,307,0.6862745098039216,0.996742671009772,63.0,826.4259999999999,183,127,56,184,0.6939890710382514,0.9945652173913043,63.0,825.773,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,90.0,60.0,spread<=4,choose=book_p_side; book_p_side>=0.6; ask<=90; sec_to_close>=60; spread<=4,True,False,False,0.639344262295082,1.0,306,210,96,307,0.6862745098039216,0.996742671009772,63.0,826.4259999999999,183,127,56,184,0.6939890710382514,0.9945652173913043,63.0,825.773,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,95.0,0.0,none,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=0,True,False,False,0.639344262295082,1.0,306,210,96,307,0.6862745098039216,0.996742671009772,63.0,826.4259999999999,183,127,56,184,0.6939890710382514,0.9945652173913043,63.0,825.773,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,95.0,0.0,spread<=4,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=0; spread<=4,True,False,False,0.639344262295082,1.0,306,210,96,307,0.6862745098039216,0.996742671009772,63.0,826.4259999999999,183,127,56,184,0.6939890710382514,0.9945652173913043,63.0,825.773,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,95.0,60.0,none,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=60,True,False,False,0.639344262295082,1.0,306,210,96,307,0.6862745098039216,0.996742671009772,63.0,826.4259999999999,183,127,56,184,0.6939890710382514,0.9945652173913043,63.0,825.773,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,95.0,60.0,spread<=4,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=60; spread<=4,True,False,False,0.639344262295082,1.0,306,210,96,307,0.6862745098039216,0.996742671009772,63.0,826.4259999999999,183,127,56,184,0.6939890710382514,0.9945652173913043,63.0,825.773,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,90.0,120.0,none,choose=book_p_side; book_p_side>=0.6; ask<=90; sec_to_close>=120,True,False,False,0.639344262295082,1.0,305,209,96,307,0.6852459016393443,0.993485342019544,63.0,826.584,182,126,56,184,0.6923076923076923,0.9891304347826086,63.0,827.027,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,90.0,120.0,spread<=4,choose=book_p_side; book_p_side>=0.6; ask<=90; sec_to_close>=120; spread<=4,True,False,False,0.639344262295082,1.0,305,209,96,307,0.6852459016393443,0.993485342019544,63.0,826.584,182,126,56,184,0.6923076923076923,0.9891304347826086,63.0,827.027,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,95.0,120.0,none,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120,True,False,False,0.639344262295082,1.0,305,209,96,307,0.6852459016393443,0.993485342019544,63.0,826.584,182,126,56,184,0.6923076923076923,0.9891304347826086,63.0,827.027,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,95.0,120.0,spread<=4,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; spread<=4,True,False,False,0.639344262295082,1.0,305,209,96,307,0.6852459016393443,0.993485342019544,63.0,826.584,182,126,56,184,0.6923076923076923,0.9891304347826086,63.0,827.027,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,100.0,120.0,none,choose=book_p_side; book_p_side>=0.6; ask<=100; sec_to_close>=120,True,False,False,0.639344262295082,1.0,305,209,96,307,0.6852459016393443,0.993485342019544,63.0,826.584,182,126,56,184,0.6923076923076923,0.9891304347826086,63.0,827.027,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,100.0,120.0,spread<=4,choose=book_p_side; book_p_side>=0.6; ask<=100; sec_to_close>=120; spread<=4,True,False,False,0.639344262295082,1.0,305,209,96,307,0.6852459016393443,0.993485342019544,63.0,826.584,182,126,56,184,0.6923076923076923,0.9891304347826086,63.0,827.027,61,39,22,61,0.639344262295082,1.0,64.0,817.106,62,44,18,62,0.7096774193548387,1.0,64.0,838.703
book_p_side,0.6,100.0,0.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.6; ask<=100; sec_to_close>=0; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,307,214,93,307,0.6970684039087948,1.0,65.0,778.174,184,130,54,184,0.7065217391304348,1.0,65.0,778.3824999999999,61,38,23,61,0.6229508196721312,1.0,65.0,776.512,62,46,16,62,0.7419354838709677,1.0,69.0,795.8789999999999
book_p_side,0.6,100.0,60.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.6; ask<=100; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,307,214,93,307,0.6970684039087948,1.0,65.0,778.174,184,130,54,184,0.7065217391304348,1.0,65.0,778.3824999999999,61,38,23,61,0.6229508196721312,1.0,65.0,776.512,62,46,16,62,0.7419354838709677,1.0,69.0,795.8789999999999
book_p_side,0.6,95.0,0.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=0; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,305,212,93,307,0.6950819672131148,0.993485342019544,65.0,778.591,182,128,54,184,0.7032967032967034,0.9891304347826086,65.0,778.8,61,38,23,61,0.6229508196721312,1.0,65.0,776.512,62,46,16,62,0.7419354838709677,1.0,69.0,795.8789999999999
book_p_side,0.6,95.0,60.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,305,212,93,307,0.6950819672131148,0.993485342019544,65.0,778.591,182,128,54,184,0.7032967032967034,0.9891304347826086,65.0,778.8,61,38,23,61,0.6229508196721312,1.0,65.0,776.512,62,46,16,62,0.7419354838709677,1.0,69.0,795.8789999999999
book_p_side,0.6,100.0,120.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.6; ask<=100; sec_to_close>=120; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,305,212,93,307,0.6950819672131148,0.993485342019544,65.0,778.591,182,128,54,184,0.7032967032967034,0.9891304347826086,65.0,778.8,61,38,23,61,0.6229508196721312,1.0,65.0,776.512,62,46,16,62,0.7419354838709677,1.0,69.0,795.8789999999999
book_p_side,0.6,95.0,120.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,304,211,93,307,0.694078947368421,0.990228013029316,65.0,778.769,181,127,54,184,0.7016574585635359,0.9836956521739131,65.0,779.009,61,38,23,61,0.6229508196721312,1.0,65.0,776.512,62,46,16,62,0.7419354838709677,1.0,69.0,795.8789999999999
book_p_side,0.6,90.0,0.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.6; ask<=90; sec_to_close>=0; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,0.9838709677419355,304,211,93,307,0.694078947368421,0.990228013029316,65.0,778.769,182,128,54,184,0.7032967032967034,0.9891304347826086,65.0,778.8,61,38,23,61,0.6229508196721312,1.0,65.0,776.512,61,45,16,62,0.7377049180327869,0.9838709677419355,69.0,799.444
book_p_side,0.6,90.0,60.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.6; ask<=90; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,0.9838709677419355,304,211,93,307,0.694078947368421,0.990228013029316,65.0,778.769,182,128,54,184,0.7032967032967034,0.9891304347826086,65.0,778.8,61,38,23,61,0.6229508196721312,1.0,65.0,776.512,61,45,16,62,0.7377049180327869,0.9838709677419355,69.0,799.444
book_p_side,0.6,90.0,120.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.6; ask<=90; sec_to_close>=120; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,0.9838709677419355,303,210,93,307,0.693069306930693,0.9869706840390879,65.0,778.947,181,127,54,184,0.7016574585635359,0.9836956521739131,65.0,779.009,61,38,23,61,0.6229508196721312,1.0,65.0,776.512,61,45,16,62,0.7377049180327869,0.9838709677419355,69.0,799.444
brownian_p_rv_15m,0.55,100.0,0.0,adverse15<=10_or_margin_rv15>=0.5,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=100; sec_to_close>=0; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,307,202,105,307,0.6579804560260586,1.0,63.0,827.773,184,122,62,184,0.6630434782608695,1.0,62.0,830.4045000000001,61,38,23,61,0.6229508196721312,1.0,64.0,826.756,62,42,20,62,0.6774193548387096,1.0,67.5,776.024
brownian_p_rv_15m,0.55,100.0,60.0,adverse15<=10_or_margin_rv15>=0.5,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=100; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,306,201,105,307,0.6568627450980392,0.996742671009772,63.0,827.78,183,121,62,184,0.6612021857923497,0.9945652173913043,62.0,830.585,61,38,23,61,0.6229508196721312,1.0,64.0,826.756,62,42,20,62,0.6774193548387096,1.0,67.5,776.024
brownian_p_rv_15m,0.55,95.0,0.0,adverse15<=10_or_margin_rv15>=0.5,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=95; sec_to_close>=0; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,305,200,105,307,0.6557377049180327,0.993485342019544,63.0,827.787,182,120,62,184,0.6593406593406593,0.9891304347826086,62.0,830.61,61,38,23,61,0.6229508196721312,1.0,64.0,826.756,62,42,20,62,0.6774193548387096,1.0,67.5,776.024
brownian_p_rv_15m,0.55,100.0,120.0,adverse15<=10_or_margin_rv15>=0.5,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=100; sec_to_close>=120; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,305,200,105,307,0.6557377049180327,0.993485342019544,63.0,827.787,182,120,62,184,0.6593406593406593,0.9891304347826086,62.0,830.61,61,38,23,61,0.6229508196721312,1.0,64.0,826.756,62,42,20,62,0.6774193548387096,1.0,67.5,776.024
brownian_p_rv_15m,0.55,95.0,60.0,adverse15<=10_or_margin_rv15>=0.5,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=95; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,304,199,105,307,0.6546052631578947,0.990228013029316,63.0,827.8675000000001,181,119,62,184,0.6574585635359116,0.9836956521739131,62.0,830.635,61,38,23,61,0.6229508196721312,1.0,64.0,826.756,62,42,20,62,0.6774193548387096,1.0,67.5,776.024
brownian_p_rv_15m,0.55,95.0,120.0,adverse15<=10_or_margin_rv15>=0.5,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=95; sec_to_close>=120; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,1.0,304,199,105,307,0.6546052631578947,0.990228013029316,63.0,827.8675000000001,181,119,62,184,0.6574585635359116,0.9836956521739131,62.0,830.635,61,38,23,61,0.6229508196721312,1.0,64.0,826.756,62,42,20,62,0.6774193548387096,1.0,67.5,776.024
score_mean_book_rv15,0.55,100.0,0.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_mean_book_rv15; score_mean_book_rv15>=0.55; ask<=100; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.6229508196721312,1.0,307,198,109,307,0.6449511400651465,1.0,62.0,830.224,184,118,66,184,0.6413043478260869,1.0,62.0,831.1885,61,38,23,61,0.6229508196721312,1.0,63.0,826.756,62,42,20,62,0.6774193548387096,1.0,66.0,827.8605
score_mean_book_rv15,0.55,90.0,0.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_mean_book_rv15; score_mean_book_rv15>=0.55; ask<=90; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.6229508196721312,1.0,306,197,109,307,0.6437908496732027,0.996742671009772,62.0,830.26,183,117,66,184,0.639344262295082,0.9945652173913043,62.0,831.21,61,38,23,61,0.6229508196721312,1.0,63.0,826.756,62,42,20,62,0.6774193548387096,1.0,66.0,827.8605
score_mean_book_rv15,0.55,95.0,0.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_mean_book_rv15; score_mean_book_rv15>=0.55; ask<=95; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.6229508196721312,1.0,306,197,109,307,0.6437908496732027,0.996742671009772,62.0,830.26,183,117,66,184,0.639344262295082,0.9945652173913043,62.0,831.21,61,38,23,61,0.6229508196721312,1.0,63.0,826.756,62,42,20,62,0.6774193548387096,1.0,66.0,827.8605
score_mean_book_rv15,0.55,100.0,60.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_mean_book_rv15; score_mean_book_rv15>=0.55; ask<=100; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.6229508196721312,1.0,306,197,109,307,0.6437908496732027,0.996742671009772,62.0,830.26,183,117,66,184,0.639344262295082,0.9945652173913043,62.0,831.21,61,38,23,61,0.6229508196721312,1.0,63.0,826.756,62,42,20,62,0.6774193548387096,1.0,66.0,827.8605
score_mean_book_rv15,0.55,90.0,60.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_mean_book_rv15; score_mean_book_rv15>=0.55; ask<=90; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.6229508196721312,1.0,305,196,109,307,0.6426229508196721,0.993485342019544,62.0,830.296,182,116,66,184,0.6373626373626373,0.9891304347826086,62.0,831.289,61,38,23,61,0.6229508196721312,1.0,63.0,826.756,62,42,20,62,0.6774193548387096,1.0,66.0,827.8605
score_mean_book_rv15,0.55,90.0,120.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_mean_book_rv15; score_mean_book_rv15>=0.55; ask<=90; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.6229508196721312,1.0,305,196,109,307,0.6426229508196721,0.993485342019544,62.0,830.296,182,116,66,184,0.6373626373626373,0.9891304347826086,62.0,831.289,61,38,23,61,0.6229508196721312,1.0,63.0,826.756,62,42,20,62,0.6774193548387096,1.0,66.0,827.8605
score_mean_book_rv15,0.55,95.0,60.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_mean_book_rv15; score_mean_book_rv15>=0.55; ask<=95; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.6229508196721312,1.0,305,196,109,307,0.6426229508196721,0.993485342019544,62.0,830.296,182,116,66,184,0.6373626373626373,0.9891304347826086,62.0,831.289,61,38,23,61,0.6229508196721312,1.0,63.0,826.756,62,42,20,62,0.6774193548387096,1.0,66.0,827.8605
score_mean_book_rv15,0.55,95.0,120.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_mean_book_rv15; score_mean_book_rv15>=0.55; ask<=95; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.6229508196721312,1.0,305,196,109,307,0.6426229508196721,0.993485342019544,62.0,830.296,182,116,66,184,0.6373626373626373,0.9891304347826086,62.0,831.289,61,38,23,61,0.6229508196721312,1.0,63.0,826.756,62,42,20,62,0.6774193548387096,1.0,66.0,827.8605
score_mean_book_rv15,0.55,100.0,120.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_mean_book_rv15; score_mean_book_rv15>=0.55; ask<=100; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.6229508196721312,1.0,305,196,109,307,0.6426229508196721,0.993485342019544,62.0,830.296,182,116,66,184,0.6373626373626373,0.9891304347826086,62.0,831.289,61,38,23,61,0.6229508196721312,1.0,63.0,826.756,62,42,20,62,0.6774193548387096,1.0,66.0,827.8605
brownian_p_rv_15m,0.55,90.0,0.0,adverse15<=10_or_margin_rv15>=0.5,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=90; sec_to_close>=0; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,0.9838709677419355,304,199,105,307,0.6546052631578947,0.990228013029316,63.0,827.8675000000001,182,120,62,184,0.6593406593406593,0.9891304347826086,62.0,830.61,61,38,23,61,0.6229508196721312,1.0,64.0,826.756,61,41,20,62,0.6721311475409836,0.9838709677419355,67.0,778.886
brownian_p_rv_15m,0.55,90.0,60.0,adverse15<=10_or_margin_rv15>=0.5,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=90; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.6229508196721312,0.9838709677419355,303,198,105,307,0.6534653465346535,0.9869706840390879,63.0,827.948,181,119,62,184,0.6574585635359116,0.9836956521739131,62.0,830.635,61,38,23,61,0.6229508196721312,1.0,64.0,826.756,61,41,20,62,0.6721311475409836,0.9838709677419355,67.0,778.886
